# Analysis title: diff_Primary_versus_Naive_c3.0_cond1_formatted analysis from Cistrome-GO
# Mode: Solo mode
# Specie: mm10
# Peak bed file name: diff_Primary_versus_Naive_c3.0_cond1_formatted.bed
# Top peaks to use: 10000
# Half-decay distance: 1000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Symbol	Coordinate	PeakNumber	adjRPscore	RPscore	Rank_by_RPscore
Pfas	chr11:68985700-69008460	0	0.0	-0.003	5596
Wt1os	chr2:105076537-105126510	0	0.0	0.0	4473
Gramd3	chr18:56400339-56503792	0	0.0	0.0	4473
Gramd2	chr9:59707636-59718873	0	0.0	0.0	4473
Gramd4	chr15:86057694-86137636	1	0.123	0.039	3160
1700085C21Rik	chr12:82932519-82939155	0	0.0	0.0	4473
Adcy5	chr16:35154863-35305743	0	0.0	0.0	4473
2700054A10Rik	chr17:13487020-13554094	0	0.0	-0.105	6321
Sbk2	chr7:4957080-4964348	0	0.0	0.0	4473
Sbk3	chr7:4965259-4970961	0	0.0	0.0	4473
Sbk1	chr7:126248396-126295016	0	0.0	0.0	4473
Mir30c-2	chr1:23291700-23291784	0	0.0	0.0	4473
Mir30c-1	chr4:120769533-120769622	0	0.0	0.0	4473
Msr1	chr8:39603451-39642678	0	0.0	0.0	4473
Gemin8	chrX:166170453-166190512	1	0.861	0.276	1228
Fkbpl	chr17:34644882-34646327	0	0.0	0.0	4473
4930505K13Rik	chr7:120156114-120166001	0	0.0	0.0	4473
Gemin6	chr17:80224450-80228497	0	0.0	0.0	4473
Gemin7	chr7:19564948-19573343	0	0.0	-0.0	5019
Gemin4	chr11:76210570-76217572	0	0.0	-0.329	7128
Gemin5	chr11:58120000-58168539	0	0.0	0.0	4473
Sppl3	chr5:115011523-115098790	0	0.0	0.0	4473
Ddx49	chr8:70292865-70302452	0	0.0	0.0	4473
Bgn	chrX:73483600-73495936	0	0.0	0.0	4473
Msra	chr14:64122620-64417279	0	0.0	-0.27	6751
4933425L06Rik	chr13:105082121-105121782	0	0.0	0.0	4473
Hist3h2bb-ps	chr11:58954047-58954512	0	0.0	-0.003	5621
Erbin	chr13:103818785-103920586	0	0.0	0.0	4473
Fkbp4	chr6:128430104-128438656	0	0.0	-0.0	4705
Fkbp5	chr17:28398752-28486149	2	0.572	0.184	2453
Fkbp6	chr5:135337364-135350044	0	0.0	0.0	4473
Fkbp7	chr2:76663033-76673098	2	1.001	0.321	818
Fkbp2	chr19:6977736-6979392	1	0.879	0.282	1149
Fkbp3	chr12:65062431-65073938	1	0.927	0.298	986
Mir5099	chr12:36816204-36816278	0	0.0	0.0	4473
Mir5098	chr8:107256163-107459374	0	0.0	0.0	4473
Fkbp8	chr8:70527742-70535328	5	1.563	0.501	307
Fkbp9	chr6:56832058-56879360	0	0.0	0.0	4473
Pdhx	chr2:103021056-103073513	0	0.0	0.0	4473
Ddx42	chr11:106216925-106249140	1	0.642	-0.111	6354
Msgn1	chr12:11208381-11208948	0	0.0	0.0	4473
Rsc1a1	chr4:141683562-141685716	0	0.0	0.0	4473
Gm15972	chr18:23750447-23752305	0	0.0	0.0	4473
Ctsf	chr19:4855164-4860918	0	0.0	0.0	4473
Pdhb	chr14:8165990-8172992	1	0.77	0.247	1714
Ctsg	chr14:56099884-56102574	0	0.0	0.0	4473
Nipbl	chr15:8289823-8444463	0	0.0	0.0	4473
Prkcsh	chr9:22002987-22014245	1	0.868	-0.008	5786
Gm2087	chr9:83431546-83454574	0	0.0	0.0	4473
Hao1	chr2:134497360-134554352	0	0.0	0.0	4473
Hao2	chr3:98874518-98893230	0	0.0	0.0	4473
Ap1s1	chr5:137034997-137046108	0	0.0	0.0	4473
Ap1s2	chrX:163909016-163933666	1	0.618	0.198	2315
Ap1s3	chr1:79606875-79671972	0	0.0	0.0	4473
Evi2b	chr11:79513384-79523762	3	0.958	0.307	912
Slc7a4	chr16:17572017-17576890	0	0.0	0.0	4473
1700013H16Rik	chrX:53742900-53757831	0	0.0	0.0	4473
Cyp4a29	chr4:115242083-115254557	0	0.0	0.0	4473
Gm16404	chrX:55551595-55568457	0	0.0	0.0	4473
Gm16405	chrX:54531207-54548013	0	0.0	0.0	4473
Cyp26c1	chr19:37685679-37693307	0	0.0	0.0	4473
Mir29c	chr1:195037546-195037634	0	0.0	0.0	4473
Mir29a	chr6:31062659-31062747	1	0.001	0.0	3949
Fzr1	chr10:81366878-81378370	3	1.403	0.442	514
St8sia3os	chr18:64157723-64277180	0	0.0	0.0	4473
Svop	chr5:114026912-114091380	0	0.0	0.0	4473
Chtop	chr3:90498538-90509498	2	0.883	0.283	1124
Sva	chr6:42038393-42042851	0	0.0	0.0	4473
Pakap	chr4:57568247-57896984	0	0.0	0.0	4473
Dvl2	chr11:70000591-70010109	3	0.835	0.268	1373
Dvl3	chr16:20516985-20534013	0	0.0	0.0	4473
Dvl1	chr4:155847401-155859303	0	0.0	0.0	4473
Mir296	chr2:174267046-174267125	0	0.0	0.0	4473
Mir295	chr7:3220772-3220841	0	0.0	0.0	4473
Mir294	chr7:3220640-3220724	0	0.0	0.0	4473
Uchl5	chr1:143777277-143807466	0	0.0	-0.379	7594
Uchl4	chr9:64235200-64236362	0	0.0	0.0	4473
Mir298	chr2:174267503-174267585	0	0.0	0.0	4473
Uchl1	chr5:66676120-66687234	0	0.0	0.0	4473
Uchl3	chr14:101653966-101696125	0	0.0	-0.0	4772
Meaf6	chr4:125085133-125113238	1	0.786	0.252	1636
2610035F20Rik	chr14:122470376-122475199	0	0.0	0.0	4473
Olfr328	chr11:58551304-58552237	0	0.0	0.0	4473
Olfr325	chr11:58580836-58581877	0	0.0	0.0	4473
Olfr324	chr11:58597344-58598466	0	0.0	0.0	4473
Olfr320	chr11:58683874-58684795	0	0.0	0.0	4473
Olfr323	chr11:58625072-58626044	0	0.0	0.0	4473
Olfr322	chr11:58665560-58666544	0	0.0	0.0	4473
Gm10804	chr2:93452818-93469874	10	2.362	0.758	19
Pef1	chr4:130107555-130128134	1	0.876	0.281	1157
2310039L15Rik	chr10:95336275-95363216	0	0.0	0.0	4473
1700015F17Rik	chr5:5437826-5479143	0	0.0	0.0	4473
4930447F24Rik	chr9:108133717-108138567	0	0.0	0.0	4473
Scn2b	chr9:45117875-45130070	0	0.0	0.0	4473
Scn2a	chr2:65620768-65767447	0	0.0	0.0	4473
Arx	chrX:93286506-93298355	0	0.0	0.0	4473
Afg3l1	chr8:123477861-123503916	1	0.552	-0.148	6496
Mir7003	chr2:163068089-163068155	1	0.0	0.0	4287
Mir7000	chr2:92387383-92387446	2	0.0	0.0	4073
Arc	chr15:74669080-74672570	0	0.0	0.0	4473
Nphs2	chr1:156310718-156328035	0	0.0	0.0	4473
Mir7007	chr3:20222289-20222359	0	0.0	0.0	4473
Mir7004	chr2:168640695-168640759	0	0.0	0.0	4473
Mir7005	chr2:180179754-180179823	1	0.005	0.001	3861
Mir7008	chr3:31038965-31039028	0	0.0	0.0	4473
Gjd4	chr18:9278606-9282809	0	0.0	0.0	4473
Gjd3	chr11:98982179-98983016	0	0.0	0.0	4473
Gjd2	chr2:114009600-114013619	0	0.0	0.0	4473
AW551984	chr9:39587395-39603652	0	0.0	0.0	4473
Hspbp1	chr7:4660515-4684981	0	0.0	0.0	4473
Trim68	chr7:102677578-102687327	0	0.0	0.0	4473
Rpa1	chr11:75300258-75348383	2	0.742	0.238	1839
Rpa3	chr6:8255935-8259141	0	0.0	0.0	4473
Rpa2	chr4:132768359-132778746	1	0.687	0.22	2088
Dnali1	chr4:125055338-125065657	1	0.428	0.137	2734
E130307A14Rik	chr10:39621410-39732007	0	0.0	0.0	4473
Ift27	chr15:78159459-78174081	0	0.0	0.0	4473
Ift20	chr11:78536360-78541732	1	0.699	0.224	2043
Ift22	chr5:136908149-136913244	0	0.0	0.0	4473
Yipf1	chr4:107314362-107359823	1	0.885	0.284	1114
Yipf3	chr17:46248079-46252537	2	1.596	0.512	271
Yipf2	chr9:21588681-21592831	0	0.0	0.0	4473
Yipf5	chr18:40204864-40219399	0	0.0	0.0	4473
Yipf4	chr17:74489492-74500277	0	0.0	0.0	4473
Yipf7	chr5:69516669-69542647	0	0.0	-0.0	4573
Yipf6	chrX:98937780-98949020	0	0.0	0.0	4473
Cts3	chr13:61564629-61570127	0	0.0	0.0	4473
6030407O03Rik	chr1:73618380-73864466	0	0.0	0.0	4473
Krtap13	chr16:88750743-88751628	0	0.0	0.0	4473
Trim66	chr7:109449000-109508134	2	0.001	0.0	3959
Krtap14	chr16:88825290-88826145	0	0.0	0.0	4473
Krtap15	chr16:88829008-88829844	0	0.0	0.0	4473
Cts7	chr13:61352460-61358196	0	0.0	0.0	4473
Nat8f5	chr6:85817217-85820972	0	0.0	0.0	4473
Rab9b	chrX:136858146-136868556	0	0.0	0.0	4473
Nat8f3	chr6:85760630-85765744	0	0.0	0.0	4473
Prf1	chr10:61297835-61304263	0	0.0	0.0	4473
Skor2	chr18:76856404-76900342	0	0.0	0.0	4473
Skor1	chr9:63138163-63148961	0	0.0	0.0	4473
Gm15569	chr15:86185727-86187196	0	0.0	0.0	4473
Zfp873	chr10:82048126-82061586	0	0.0	0.0	4473
Zfp872	chr9:22188165-22202123	0	0.0	0.0	4473
Zfp871	chr17:32765495-32787547	1	0.789	0.253	1624
Zfp870	chr17:32879220-32891603	0	0.0	0.0	4473
Abca8b	chr11:109932205-109995845	0	0.0	0.0	4473
Abca8a	chr11:110025633-110095937	0	0.0	0.0	4473
4631405J19Rik	chr2:93029347-93033445	0	0.0	0.0	4473
Zfp879	chr11:50832030-50841552	0	0.0	0.0	4473
Nradd	chr9:110621134-110624393	0	0.0	0.0	4473
Ifrd1	chr12:40203128-40223189	2	1.219	0.058	3062
Gm11992	chr11:9048591-9069354	0	0.0	0.0	4473
Loxhd1	chr18:77281957-77442257	0	0.0	0.0	4473
Ccr1	chr9:123962125-123968692	1	0.004	0.001	3753
Ccr2	chr9:124102182-124109140	5	2.001	0.642	82
Ccr3	chr9:124021970-124031689	0	0.0	0.0	4473
Ccr4	chr9:114490315-114496544	0	0.0	0.0	4473
Ccr5	chr9:124121542-124127183	6	1.39	0.446	506
Ccr6	chr17:8242525-8257129	0	0.0	0.0	4473
Ccr7	chr11:99144198-99155077	0	0.0	0.0	4473
Ccr8	chr9:120092132-120094906	3	0.959	0.308	909
Ccr9	chr9:123767210-123783457	0	0.0	0.0	4473
Prickle1	chr15:93499110-93595902	0	0.0	0.0	4473
Prickle2	chr6:92370891-92567366	0	0.0	0.0	4473
Prickle3	chrX:7657378-7668186	0	0.0	0.0	4473
Prickle4	chr17:47688473-47694736	0	0.0	-0.004	5657
Vcan	chr13:89655309-89742512	0	0.0	0.0	4473
Isg15	chr4:156199423-156200818	1	0.272	0.087	2939
Rictor	chr15:6708380-6800400	0	0.0	0.0	4473
Zfp28	chr7:6383317-6396637	0	0.0	0.0	4473
Zfp27	chr7:29893336-29906532	0	0.0	0.0	4473
Zfp26	chr9:20428317-20460160	0	0.0	0.0	4473
Zfp24	chr18:24009716-24020370	1	0.948	0.304	933
Ceacam20	chr7:19965411-19991111	0	0.0	0.0	4473
Gm25212	chr8:123543870-123543991	0	0.0	0.0	4473
Nlgn2	chr11:69823122-69837784	0	0.0	0.0	4473
Nlgn3	chrX:101299178-101321350	0	0.0	0.0	4473
Nlgn1	chr3:25421807-26153986	0	0.0	0.0	4473
Cybc1	chr11:121222588-121229309	0	0.0	-0.002	5550
Gm6880	chrX:74480286-74481399	0	0.0	0.0	4473
Wdr35	chr12:8974000-9028847	0	0.0	0.0	4473
Wdr34	chr2:30031557-30048879	2	0.824	0.254	1609
Wdr37	chr13:8802965-8871736	0	0.0	-0.305	6936
Wdr36	chr18:32837224-32853242	0	0.0	-0.377	7573
Wdr31	chr4:62452631-62470899	2	0.003	0.001	3824
Wdr33	chr18:31804056-31908987	0	0.0	0.0	4473
C630028M04Rik	chr4:51968093-52051110	0	0.0	0.0	4473
Wdr38	chr2:38998308-39001584	0	0.0	0.0	4473
Vwa8	chr14:78849177-79202310	0	0.0	0.0	4473
Vwa7	chr17:35016578-35026741	2	0.0	0.0	4301
Vwa2	chr19:56874415-56912078	0	0.0	0.0	4473
Vwa1	chr4:155768494-155774561	0	0.0	-0.0	5222
Ptch2	chr4:117096055-117116101	0	0.0	0.0	4473
Ptch1	chr13:63508327-63565735	1	0.402	0.129	2774
Kcnf1	chr12:17172099-17176888	0	0.0	0.0	4473
Fam69c	chr18:84720143-84740436	0	0.0	0.0	4473
Fam69b	chr2:26628456-26636497	0	0.0	-0.0	4917
Fam69a	chr5:107908041-107987077	1	0.007	0.002	3664
Cyp2a12	chr7:27029089-27036815	0	0.0	0.0	4473
Atp6v0e2	chr6:48537568-48541800	0	0.0	0.0	4473
Fam84b	chr15:60818995-60825080	0	0.0	0.0	4473
1600019K03Rik	chr16:35503169-35509419	0	0.0	0.0	4473
Mc4r	chr18:66857704-66860487	0	0.0	0.0	4473
C330022C24Rik	chr7:140837220-140845689	2	0.001	0.0	3975
Il12a	chr3:68691423-68698550	0	0.0	0.0	4473
Tiam1	chr16:89787110-89818352	2	0.0	0.0	4295
Tiam2	chr17:3397206-3519397	0	0.0	0.0	4473
Zfp9	chr6:118461949-118479273	0	0.0	0.0	4473
Zfp7	chr15:76879252-76892394	1	0.005	0.0	4172
Zfp1	chr8:111643442-111671011	0	0.0	-0.267	6736
Zfp2	chr11:50898711-50916176	0	0.0	0.0	4473
Zfp3	chr11:70764446-70772928	3	1.441	0.463	445
Foxh1	chr15:76668223-76669948	1	0.267	0.086	2949
Itgb1bp1	chr12:21269801-21286284	0	0.0	0.0	4473
Itgb1bp2	chrX:101449108-101453541	0	0.0	0.0	4473
Toporsl	chr4:52607205-52612429	0	0.0	0.0	4473
A530065N20Rik	chr13:60029710-60116669	0	0.0	0.0	4473
Odam	chr5:87885694-87892742	0	0.0	0.0	4473
Gm20337	chr12:80942651-80945399	1	0.47	-0.122	6390
Relt	chr7:100845847-100863413	0	0.0	0.0	4473
Reln	chr5:21884453-22344705	0	0.0	0.0	4473
Relb	chr7:19606222-19629438	1	0.859	0.276	1239
Rela	chr19:5637540-5648134	1	0.0	0.0	4135
1110008P14Rik	chr2:32379100-32381915	0	0.0	0.0	4473
Lag3	chr6:124904358-124911705	6	1.033	0.331	796
8430429K09Rik	chr11:3452482-3458342	0	0.0	-0.059	6090
Gm6710	chr2:175192979-175206917	0	0.0	0.0	4473
Klk5	chr7:43842268-43851181	0	0.0	0.0	4473
Gm6712	chr17:17294442-17319585	1	0.903	0.29	1051
Klk7	chr7:43811293-43816387	0	0.0	0.0	4473
Klk8	chr7:43797576-43803826	0	0.0	0.0	4473
Klk9	chr7:43791890-43796756	0	0.0	0.0	4473
1700034J05Rik	chr6:146951300-146954421	0	0.0	0.0	4473
Prr15l	chr11:96929323-96935647	1	0.0	-0.0	4707
Pcsk1	chr13:75089856-75134859	0	0.0	0.0	4473
4930505N22Rik	chr19:45998136-46013386	2	0.973	0.302	948
Vmn1r175	chr7:23808285-23809200	0	0.0	0.0	4473
Card14	chr11:119307767-119345379	0	0.0	-0.002	5510
A230057D06Rik	chr7:61705849-61927574	0	0.0	0.0	4473
Rchy1	chr5:91948841-91962556	2	1.641	0.191	2382
Tmem126a	chr7:90450699-90457203	2	0.541	0.174	2524
Tmem126b	chr7:90468832-90475995	0	0.0	-0.005	5689
Rfc1	chr5:65261851-65335639	0	0.0	-0.016	5888
Riiad1	chr3:94464984-94473591	0	0.0	0.0	4473
Rfc3	chr5:151642823-151651208	1	0.72	0.231	1946
Il4i1b	chr7:44816369-44840803	1	0.361	0.116	2829
Rfc2	chr5:134582689-134598328	1	0.73	0.234	1905
Itgbl1	chr14:123660139-123974079	0	0.0	0.0	4473
Abat	chr16:8513428-8621567	0	0.0	0.0	4473
Ciao2a	chr9:66126610-66138968	1	0.249	0.079	2979
Ciao2b	chr8:104639838-104641728	0	0.0	-0.179	6557
D130009I18Rik	chr14:104639146-104966783	0	0.0	0.0	4473
Dmkn	chr7:30763755-30781066	0	0.0	0.0	4473
Krcc1	chr6:71272018-71286825	1	0.736	0.236	1883
Gm2716	chr8:88044897-88118607	0	0.0	0.0	4473
Mir3475	chrX:140310947-140311012	0	0.0	0.0	4473
Mir3474	chr2:158638582-158638640	0	0.0	0.0	4473
Mir3472	chrX:145039343-145039414	0	0.0	0.0	4473
Gm8267	chr14:44717166-44724987	0	0.0	0.0	4473
Tpst2	chr5:112276690-112315361	7	1.447	0.465	441
Tpst1	chr5:130073325-130135733	0	0.0	0.0	4473
Gli2	chr1:118834060-119053619	0	0.0	0.0	4473
Gli3	chr13:15463722-15730025	0	0.0	0.0	4473
Gli1	chr10:127329881-127341579	0	0.0	0.0	4473
Hscb	chr5:110829069-110839777	0	0.0	0.0	4473
Sec11c	chr18:65800577-65817657	4	1.934	0.621	94
Ngb	chr12:87097530-87102539	0	0.0	0.0	4473
Ngp	chr9:110419807-110423012	0	0.0	0.0	4473
Eln	chr5:134702594-134747323	0	0.0	0.0	4473
4930471C04Rik	chr14:64099294-64104235	0	0.0	0.0	4473
A230028O05Rik	chr16:25059638-25069058	0	0.0	0.0	4473
4930428D20Rik	chr16:69796140-69800381	0	0.0	0.0	4473
A430035B10Rik	chr6:8507058-8509161	0	0.0	0.0	4473
Fam228b	chr12:4746215-4769267	0	0.0	0.0	4473
Fam228a	chr12:4713804-4738383	0	0.0	0.0	4473
Cfh	chr1:140085854-140183411	0	0.0	0.0	4473
Cfi	chr3:129836738-129875332	0	0.0	-0.008	5781
Trabd	chr15:89076063-89087075	2	0.921	0.296	1001
Cfd	chr10:79890852-79892655	0	0.0	0.0	4473
Cfb	chr17:34856373-34862514	2	0.0	0.0	4089
Rai1	chr11:60105012-60199195	3	0.706	0.226	2016
Rai2	chrX:161717552-161779494	0	0.0	0.0	4473
Cfp	chrX:20925453-20931555	0	0.0	0.0	4473
7530416G11Rik	chr15:85492735-85503227	0	0.0	0.0	4473
Cgrrf1	chr14:46832133-46854198	1	0.815	0.261	1503
Pdzd7	chr19:45026906-45045772	0	0.0	0.0	4473
Pdzd4	chrX:73793356-73824969	0	0.0	0.0	4473
Pdzd3	chr9:44247311-44251464	0	0.0	0.0	4473
Cdc42bpa	chr1:179961088-180165602	0	0.0	0.0	4473
Rpl7l1	chr17:46773906-46782656	0	0.0	-0.318	7038
Gm32511	chr9:71168775-71208122	0	0.0	0.0	4473
2810414N06Rik	chr1:151748949-151755018	1	0.641	0.206	2244
Pdzd9	chr7:120659295-120670343	0	0.0	0.0	4473
Pdzd8	chr19:59296083-59345780	0	0.0	0.0	4473
G0s2	chr1:193272159-193273188	1	0.002	0.001	3833
Kel	chr6:41686329-41704325	0	0.0	0.0	4473
Bak1	chr17:27019811-27028627	2	1.261	0.405	642
Efnb2	chr8:8617438-8660773	0	0.0	0.0	4473
Ankzf1	chr1:75192159-75195538	1	0.646	0.207	2230
E130114P18Rik	chr4:97567874-97584591	0	0.0	0.0	4473
Mir7578	chr2:27450548-27450630	0	0.0	0.0	4473
1700027J07Rik	chr10:43746157-43765836	0	0.0	0.0	4473
Hoxa13	chr6:52258852-52260880	0	0.0	0.0	4473
Hoxa11	chr6:52242104-52245810	0	0.0	0.0	4473
Hoxa10	chr6:52231196-52240854	0	0.0	0.0	4473
Pom121l2	chr13:21981193-21988734	0	0.0	0.0	4473
Arpc1b	chr5:145114255-145128186	1	0.166	0.053	3084
Arpc1a	chr5:145083868-145108756	1	0.774	0.249	1688
Chsy3	chr18:59175339-59411336	0	0.0	0.0	4473
Chsy1	chr7:66109491-66173798	5	0.91	0.292	1033
Rundc1	chr11:101425084-101435665	0	0.0	-0.002	5531
4933429K18Rik	chr19:45726554-45730558	0	0.0	0.0	4473
Dapp1	chr3:137931006-137981549	0	0.0	0.0	4473
Gm9855	chr10:82629841-82650277	4	1.086	0.344	767
4930505K14Rik	chr5:148777962-148783080	2	0.006	0.002	3682
C730036E19Rik	chr1:151138033-151144095	0	0.0	0.0	4473
Kif19a	chr11:114765388-114790575	0	0.0	0.0	4473
Telo2	chr17:25099568-25115967	0	0.0	0.0	4473
Paip2b	chr6:83806058-83831741	0	0.0	-0.339	7228
Lvrn	chr18:46850038-46905446	0	0.0	0.0	4473
Tceanc2	chr4:107134161-107178366	0	0.0	0.0	4473
Triqk	chr4:12906836-12981485	0	0.0	0.0	4473
Dab2	chr15:6386747-6440709	0	0.0	0.0	4473
Rrbp1	chr2:143985863-144011263	1	0.444	0.143	2694
AU022252	chr4:119225137-119232724	0	0.0	0.0	4473
Olfr1375	chr11:51048108-51049050	0	0.0	0.0	4473
Olfr1377	chr11:50984702-50985626	0	0.0	0.0	4473
Olfr1370	chr13:21072348-21073299	0	0.0	0.0	4473
Olfr1371	chr11:52213051-52213987	0	0.0	0.0	4473
Olfr1373	chr11:52144592-52145528	0	0.0	0.0	4473
Olfr1378	chr11:50969019-50969967	0	0.0	0.0	4473
Nsd1	chr13:55209781-55318325	1	0.383	0.123	2796
Rfpl4b	chr10:38820540-38821779	0	0.0	0.0	4473
Nsd3	chr8:25601600-25677972	1	0.828	0.266	1418
Nsd2	chr5:33843111-33897966	0	0.0	0.0	4473
Plxdc2	chr2:16356303-16755839	0	0.0	0.0	4473
Plxdc1	chr11:97923236-97986446	0	0.0	0.0	4473
5430427M07Rik	chr12:91045847-91056635	0	0.0	0.0	4473
Timm17b	chrX:7899676-7907652	0	0.0	0.0	4473
Timm17a	chr1:135301534-135313737	1	0.806	-0.07	6145
Slc6a20b	chr9:123593819-123632565	0	0.0	0.0	4473
Slc6a20a	chr9:123636906-123678832	0	0.0	0.0	4473
Glrx5	chr12:105032617-105040911	3	1.297	0.416	603
Glrx2	chr1:143739614-143749678	0	0.0	0.0	4473
Glrx3	chr7:137437572-137469630	0	0.0	0.0	4473
Peli1	chr11:21091323-21150327	0	0.0	-0.324	7090
Peli3	chr19:4931854-4943092	0	0.0	0.0	4473
Peli2	chr14:48120868-48260883	0	0.0	0.0	4473
Prl4a1	chr13:28016222-28023546	0	0.0	0.0	4473
Uncx	chr5:139543897-139548178	0	0.0	0.0	4473
Necap1	chr6:122874556-122888943	0	0.0	-0.0	5104
Lair1	chr7:4007072-4063204	0	0.0	0.0	4473
2410002F23Rik	chr7:44246721-44252319	1	0.701	-0.067	6125
Bub1	chr2:127800199-127831859	0	0.0	0.0	4473
Bub3	chr7:131560369-131571892	0	0.0	0.0	4473
Mir130b	chr16:17124060-17124142	2	0.401	0.128	2776
Ablim1	chr19:57032732-57197631	0	0.0	0.0	4473
Ablim3	chr18:61799392-61911852	0	0.0	0.0	4473
Ablim2	chr5:35757879-35884979	0	0.0	0.0	4473
Gm38416	chr8:117681621-117693198	0	0.0	0.0	4473
Gm38415	chr8:71166043-71206948	0	0.0	0.0	4473
Ear10	chr14:43922897-43923368	0	0.0	0.0	4473
C330026H20Rik	chr19:41005012-41011678	0	0.0	0.0	4473
Zgpat	chr2:181365422-181380793	3	1.807	0.58	119
1700066C05Rik	chr16:79999375-80000544	0	0.0	0.0	4473
Srpk1	chr17:28589587-28622521	0	0.0	0.0	4473
Csnk2b	chr17:35116194-35121292	2	0.989	0.318	844
Srpk3	chrX:73774404-73778924	0	0.0	0.0	4473
Srpk2	chr5:23503355-23616571	1	0.691	0.222	2074
Gm36669	chr6:16777523-16788512	0	0.0	0.0	4473
Rnf38	chr4:44126209-44168283	0	0.0	0.0	4473
Rnf39	chr17:36943050-36947986	0	0.0	-0.001	5354
Ankrd16	chr2:11777752-11790323	0	0.0	0.0	4473
Ankrd17	chr5:90227165-90366185	1	0.452	0.145	2685
Rnf34	chr5:122850187-122868945	0	0.0	-0.007	5752
Rnf32	chr5:29195992-29225524	0	0.0	0.0	4473
Ankrd10	chr8:11611580-11635757	0	0.0	0.0	4473
Rnf31	chr14:55591741-55603674	4	1.392	0.447	504
Ywhaz	chr15:36770260-36794538	0	0.0	0.0	4473
9430018G01Rik	chr6:43442428-43474318	0	0.0	0.0	4473
Spcs3	chr8:54520432-54529998	0	0.0	0.0	4473
Gm16677	chr14:69329706-69337137	0	0.0	0.0	4473
Col9a3	chr2:180598221-180622185	1	0.003	0.001	3790
Gm16675	chr8:46730969-46739515	1	0.26	0.084	2956
Col9a1	chr1:24195202-24252738	0	0.0	0.0	4473
Ywhah	chr5:33018815-33027966	0	0.0	-0.0	4593
Rnf152	chr1:105276916-105356710	0	0.0	0.0	4473
Bcl9l	chr9:44499135-44511906	0	0.0	0.0	4473
Rnf150	chr8:82863355-83091271	0	0.0	0.0	4473
Rnf151	chr17:24715839-24718057	1	0.014	0.004	3575
Rnf157	chr11:116336344-116413032	3	0.785	0.252	1643
Ywhae	chr11:75732886-75765841	0	0.0	-0.051	6051
Gm10635	chr9:79444036-79519302	0	0.0	0.0	4473
Gm10637	chr8:87169746-87199850	0	0.0	0.0	4473
Gm10636	chr3:146367152-146378944	0	0.0	0.0	4473
Tmem106b	chr6:13069758-13089269	0	0.0	-0.005	5701
Tmem106c	chr15:97964228-97970286	0	0.0	-0.293	6867
Tmem106a	chr11:101582241-101591786	0	0.0	0.0	4473
Pcm1	chr8:41239758-41334087	0	0.0	-0.274	6776
Gm10639	chr9:78289927-78305525	0	0.0	0.0	4473
Gm10638	chr8:86745698-86747060	0	0.0	0.0	4473
Cdyl	chr13:35659861-35874064	0	0.0	0.0	4473
Grid2ip	chr5:143370091-143391798	0	0.0	0.0	4473
Pi16	chr17:29318881-29328902	0	0.0	0.0	4473
Pi15	chr1:17601900-17630939	0	0.0	0.0	4473
Zfp248	chr6:118427318-118455506	0	0.0	0.0	4473
Gap43	chr16:42248560-42340651	0	0.0	0.0	4473
Hmbox1	chr14:64819100-64949857	0	0.0	0.0	4473
Golph3	chr15:12321495-12351267	1	0.388	0.124	2791
Olfr282	chr15:98437469-98438397	0	0.0	0.0	4473
Olfr283	chr15:98378178-98379108	0	0.0	0.0	4473
Olfr281	chr15:98456311-98457247	0	0.0	0.0	4473
Olfr286	chr15:98226674-98234450	0	0.0	0.0	4473
Olfr287	chr15:98206970-98221056	0	0.0	0.0	4473
Olfr284	chr15:98340021-98340939	0	0.0	0.0	4473
Olfr285	chr15:98312588-98313548	0	0.0	0.0	4473
Olfr288	chr15:98186012-98195542	0	0.0	0.0	4473
Foxd2os	chr4:114909288-114921118	1	0.739	0.237	1861
Pear1	chr3:87749096-87768953	1	0.064	0.02	3292
4933430I17Rik	chr4:62525368-62547993	1	0.006	-0.007	5765
Mbd3l1	chr9:18478358-18485294	0	0.0	0.0	4473
Mbd3l2	chr9:18430614-18446316	0	0.0	0.0	4473
4930430F21Rik	chr15:31039125-31043331	0	0.0	0.0	4473
Rpl41	chr10:128548109-128549168	1	0.457	-0.025	5941
Manba	chr3:135485610-135571403	0	0.0	0.0	4473
Rlbp1	chr7:79374869-79387027	0	0.0	0.0	4473
4930486I03Rik	chr1:20356453-20392300	0	0.0	0.0	4473
Bcat2	chr7:45571278-45589710	0	0.0	0.0	4473
Bcat1	chr6:144993834-145076157	0	0.0	0.0	4473
3300002I08Rik	chr2:150310936-150362765	0	0.0	0.0	4473
Ube4bos3	chr4:149334638-149335912	0	0.0	0.0	4473
Trex2	chrX:73433704-73435343	0	0.0	0.0	4473
Vps35l	chr7:118740270-118841491	1	0.61	0.196	2344
Trex1	chr9:109057931-109059251	7	1.527	0.49	361
2900057B20Rik	chr18:76091556-76098471	0	0.0	0.0	4473
Phf5a	chr15:81864515-81871892	1	0.805	0.258	1544
Zfpl1	chr19:6080756-6084975	0	0.0	-0.265	6727
Khdrbs1	chr4:129713814-129742303	0	0.0	-0.26	6716
Khdrbs3	chr15:68928419-69093518	0	0.0	0.0	4473
