# Analysis title: diff_Primary_versus_Naive_c3.0_cond1_formatted analysis from Cistrome-GO
# Mode: Solo mode
# Specie: mm10
# Peak bed file name: diff_Primary_versus_Naive_c3.0_cond1_formatted.bed
# Top peaks to use: 10000
# Half-decay distance: 1000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
ether metabolic process(GO:0018904)	20774, 454, 18, 2	5.084	0.150928832147	0.417355730788	18
axo-dendritic protein transport(GO:0099640)	20774, 873, 16, 1	1.487	0.611982334667	0.845593773778	16
anion transport(GO:0006820)	20774, 151, 453, 1	0.304	0.99962975489	1.0	453
chloride transport(GO:0006821)	20774, 1488, 90, 1	0.155	0.999606080598	1.0	90
iron ion transport(GO:0006826)	20774, 658, 46, 3	2.059	0.429191823931	0.713419118079	46
copper ion transport(GO:0006825)	20774, 0, 17, 0	0.0	1.0	1.0	17
manganese ion transport(GO:0006828)	20774, 0, 16, 0	0.0	1.0	1.0	16
zinc ion transport(GO:0006829)	20774, 56, 29, 1	12.792	0.212772039586	0.503127127884	29
RNA stabilization(GO:0043489)	20774, 10, 46, 1	45.161	0.0968897911554	0.318849191581	46
hormone-mediated signaling pathway(GO:0009755)	20774, 267, 98, 4	3.176	0.179675010883	0.455891818657	98
regulation of lymphocyte chemotaxis(GO:1901623)	20774, 1869, 23, 6	2.9	0.0536771706407	0.21763486563	23
regulation of cell proliferation involved in heart morphogenesis(GO:2000136)	20774, 59, 20, 1	17.605	0.150984573197	0.417355730788	20
adult heart development(GO:0007512)	20774, 0, 16, 0	0.0	1.0	1.0	16
detection of chemical stimulus involved in sensory perception of bitter taste(GO:0001580)	20774, 0, 48, 0	0.0	1.0	1.0	48
negative regulation of calcium ion transmembrane transporter activity(GO:1901020)	20774, 1024, 26, 1	0.78	0.830980807056	0.99035268943	26
plasma lipoprotein particle assembly(GO:0034377)	20774, 461, 18, 2	5.007	0.15427764765	0.42156234375	18
behavioral response to cocaine(GO:0048148)	20774, 0, 25, 0	0.0	1.0	1.0	25
protein modification by small protein conjugation or removal(GO:0070647)	20774, 1516, 574, 68	1.623	0.000898889602947	0.0125844544413	574
protein modification by small protein removal(GO:0070646)	20774, 1566, 125, 18	1.91	0.0397277752718	0.181068456729	125
mitotic cell cycle arrest(GO:0071850)	20774, 1912, 14, 1	0.776	0.741813914833	0.927998484784	14
proton transmembrane transport(GO:1902600)	20774, 1929, 66, 8	1.305	0.585865639008	0.827768382981	66
meiosis I cell cycle process(GO:0061982)	20774, 1941, 60, 12	2.141	0.0496961634351	0.207685459132	60
positive regulation of fibroblast proliferation(GO:0048146)	20774, 1766, 69, 9	1.534	0.386943004346	0.678897420084	69
regulation of keratinocyte proliferation(GO:0010837)	20774, 497, 31, 1	1.348	0.724262331558	0.915667648929	31
cellular homeostasis(GO:0019725)	20774, 1276, 810, 60	1.206	0.414179822768	0.705222887719	810
cytokinesis(GO:0000910)	20774, 460, 69, 10	6.545	2.95598582357e-05	0.000835216675231	69
spinal cord motor neuron differentiation(GO:0021522)	20774, 0, 31, 0	0.0	1.0	1.0	31
regulation of ubiquitin protein ligase activity(GO:1904666)	20774, 472, 17, 1	2.589	0.473541675835	0.747067965703	17
spinal cord association neuron differentiation(GO:0021527)	20774, 0, 13, 0	0.0	1.0	1.0	13
regulation of interleukin-8 secretion(GO:2000482)	20774, 1128, 21, 2	1.754	0.509628079037	0.772557215356	21
positive regulation of interleukin-8 secretion(GO:2000484)	20774, 1128, 13, 2	2.833	0.275355074083	0.575368811516	13
regulation of granulocyte chemotaxis(GO:0071622)	20774, 78, 49, 1	5.435	0.422514326709	0.711858403779	49
cardiac right ventricle morphogenesis(GO:0003215)	20774, 0, 13, 0	0.0	1.0	1.0	13
regulation of potassium ion transmembrane transport(GO:1901379)	20774, 275, 83, 1	0.91	0.904803497123	1.0	83
negative regulation of cellular component organization(GO:0051129)	20774, 1866, 707, 85	1.338	0.0382890079654	0.176433376491	707
negative regulation of fibroblast growth factor receptor signaling pathway(GO:0040037)	20774, 0, 19, 0	0.0	1.0	1.0	19
regulation of fibroblast growth factor receptor signaling pathway(GO:0040036)	20774, 356, 33, 1	1.768	0.665111157467	0.879024435598	33
regulation of development, heterochronic(GO:0040034)	20774, 59, 15, 1	23.473	0.113521869552	0.351255686809	15
cardiac left ventricle morphogenesis(GO:0003214)	20774, 178, 14, 2	16.673	0.0234770607372	0.128457596292	14
cartilage development(GO:0051216)	20774, 117, 94, 1	1.889	0.765320389229	0.946460133212	94
regulation of peptidyl-lysine acetylation(GO:2000756)	20774, 633, 62, 4	2.117	0.359028023711	0.653822218039	62
phospholipase C-activating G protein-coupled receptor signaling pathway(GO:0007200)	20774, 257, 61, 1	1.325	0.808531050864	0.976060817173	61
cell cycle process(GO:0022402)	20774, 1961, 729, 133	1.933	2.27720350706e-12	5.16166128267e-10	729
activation of phospholipase C activity(GO:0007202)	20774, 1323, 17, 1	0.924	0.711528137589	0.909319461631	17
protein kinase C-activating G protein-coupled receptor signaling pathway(GO:0007205)	20774, 1242, 24, 4	2.788	0.153188454564	0.41979104417	24
removal of superoxide radicals(GO:0019430)	20774, 920, 11, 1	2.053	0.463831809573	0.739360119949	11
triglyceride catabolic process(GO:0019433)	20774, 0, 15, 0	0.0	1.0	1.0	15
triglyceride biosynthetic process(GO:0019432)	20774, 1249, 15, 1	1.109	0.649598048037	0.871619836562	15
bone remodeling(GO:0046849)	20774, 0, 19, 0	0.0	1.0	1.0	19
modulation of excitatory postsynaptic potential(GO:0098815)	20774, 1891, 52, 4	0.845	0.886128240911	1.0	52
positive regulation of interleukin-12 production(GO:0032735)	20774, 630, 34, 4	3.879	0.0776030210962	0.276824547287	34
filopodium assembly(GO:0046847)	20774, 54, 17, 1	22.63	0.118840265069	0.361268042431	17
positive regulation of protein kinase A signaling(GO:0010739)	20774, 0, 11, 0	0.0	1.0	1.0	11
regulation of protein kinase A signaling(GO:0010738)	20774, 0, 23, 0	0.0	1.0	1.0	23
protein hydroxylation(GO:0018126)	20774, 1476, 26, 3	1.624	0.492520627496	0.759934582457	26
positive regulation of interleukin-1 production(GO:0032732)	20774, 554, 48, 8	6.25	0.000311311342018	0.005811145051	48
regulation of granulocyte macrophage colony-stimulating factor production(GO:0032645)	20774, 0, 13, 0	0.0	1.0	1.0	13
positive regulation of insulin receptor signaling pathway(GO:0046628)	20774, 542, 21, 3	5.475	0.0599133135819	0.234567491677	21
bicarbonate transport(GO:0015701)	20774, 0, 17, 0	0.0	1.0	1.0	17
nuclear RNA surveillance(GO:0071027)	20774, 1871, 11, 3	3.028	0.150685902082	0.417014473203	11
regulation of fibroblast apoptotic process(GO:2000269)	20774, 1421, 19, 4	3.078	0.11061475402	0.345799746679	19
glial cell development(GO:0021782)	20774, 1310, 57, 4	1.113	0.771583016958	0.950746870494	57
regulation of chemokine production(GO:0032642)	20774, 87, 86, 3	8.33	0.0375786118665	0.174171560355	86
collagen-activated tyrosine kinase receptor signaling pathway(GO:0038063)	20774, 0, 11, 0	0.0	1.0	1.0	11
calcium ion transmembrane transport(GO:0070588)	20774, 12, 152, 1	11.389	0.347761406364	0.645104998515	152
regulation of interferon-gamma production(GO:0032649)	20774, 724, 107, 18	4.827	4.65779633047e-07	2.6394179206e-05	107
regulation of interferon-beta production(GO:0032648)	20774, 1195, 52, 8	2.674	0.0490637306845	0.207350695276	52
collagen-activated signaling pathway(GO:0038065)	20774, 2, 14, 1	741.929	0.0062679958111	0.0519708621117	14
regulation of humoral immune response mediated by circulating immunoglobulin(GO:0002923)	20774, 685, 11, 2	5.514	0.112437170553	0.349804530611	11
positive regulation of humoral immune response(GO:0002922)	20774, 1638, 16, 2	1.585	0.501396108558	0.765452204563	16
negative regulation of humoral immune response(GO:0002921)	20774, 217, 12, 1	7.978	0.22582086371	0.519781098289	12
regulation of humoral immune response(GO:0002920)	20774, 685, 34, 3	2.676	0.276706003715	0.577895826998	34
action potential(GO:0001508)	20774, 348, 83, 1	0.719	0.937002333964	1.0	83
auditory behavior(GO:0031223)	20774, 0, 13, 0	0.0	1.0	1.0	13
negative regulation of myotube differentiation(GO:0010832)	20774, 146, 17, 1	8.37	0.239336068223	0.535608690523	17
regulation of osteoclast differentiation(GO:0045670)	20774, 1936, 72, 16	2.385	0.00606681380945	0.0510212610124	72
cytosolic calcium ion transport(GO:0060401)	20774, 1372, 81, 11	2.056	0.0929763131798	0.311085547441	81
regulation of mitotic cell cycle(GO:0007346)	20774, 1993, 501, 73	1.519	0.0029546892564	0.0303765029384	501
positive regulation of cell maturation(GO:1903431)	20774, 1102, 11, 3	5.141	0.0521314491407	0.214103276885	11
acrosome reaction(GO:0007340)	20774, 221, 16, 1	5.875	0.29895097368	0.599413072754	16
actin filament-based process(GO:0030029)	20774, 1175, 376, 37	1.74	0.00940424019624	0.0677219112468	376
fusion of sperm to egg plasma membrane involved in single fertilization(GO:0007342)	20774, 466, 15, 2	5.944	0.117322329273	0.358376078678	15
cellular response to dsRNA(GO:0071359)	20774, 1516, 22, 3	1.869	0.396297152056	0.688960717234	22
cellular response to tumor necrosis factor(GO:0071356)	20774, 587, 105, 6	2.022	0.30223526107	0.599935486017	105
import across plasma membrane(GO:0098739)	20774, 56, 96, 1	3.864	0.576221206613	0.822033559682	96
negative regulation of cellular protein catabolic process(GO:1903363)	20774, 1925, 81, 14	1.865	0.0891846695472	0.304096724244	81
gonad development(GO:0008406)	20774, 124, 103, 2	3.253	0.414352818768	0.705222887719	103
mitotic G2/M transition checkpoint(GO:0044818)	20774, 1960, 30, 5	1.766	0.34562035038	0.643643532007	30
megakaryocyte development(GO:0035855)	20774, 343, 19, 5	15.938	7.22694934187e-05	0.00178309584842	19
regulation of T-helper 17 cell differentiation(GO:2000319)	20774, 933, 20, 4	4.453	0.0425240222085	0.188643379043	20
startle response(GO:0001964)	20774, 0, 23, 0	0.0	1.0	1.0	23
negative regulation of response to endoplasmic reticulum stress(GO:1903573)	20774, 1458, 40, 8	2.85	0.0315407826612	0.155144250105	40
modulation by host of viral genome replication(GO:0044827)	20774, 1370, 15, 3	3.033	0.166178016047	0.439614896918	15
synaptic transmission, dopaminergic(GO:0001963)	20774, 1242, 20, 1	0.836	0.761446906919	0.942894713042	20
positive regulation of stem cell proliferation(GO:2000648)	20774, 685, 53, 3	1.717	0.548781872704	0.801017943396	53
regulation of sodium ion transmembrane transporter activity(GO:2000649)	20774, 1931, 51, 2	0.422	0.980519970561	1.0	51
regulation of NMDA receptor activity(GO:2000310)	20774, 0, 22, 0	0.0	1.0	1.0	22
regulation of AMPA receptor activity(GO:2000311)	20774, 0, 26, 0	0.0	1.0	1.0	26
response to pheromone(GO:0019236)	20774, 0, 105, 0	0.0	1.0	1.0	105
regulation of T-helper 17 type immune response(GO:2000316)	20774, 933, 25, 4	3.563	0.0868292659409	0.298931851816	25
regulation of early endosome to late endosome transport(GO:2000641)	20774, 1641, 18, 5	3.516	0.0399346551637	0.18120968406	18
negative regulation of catecholamine secretion(GO:0033604)	20774, 850, 18, 1	1.358	0.66015562212	0.876769185629	18
positive regulation of catecholamine secretion(GO:0033605)	20774, 1572, 20, 1	0.661	0.807870330606	0.975510597078	20
positive regulation of dopamine secretion(GO:0033603)	20774, 0, 11, 0	0.0	1.0	1.0	11
regulation of water loss via skin(GO:0033561)	20774, 0, 28, 0	0.0	1.0	1.0	28
lung epithelium development(GO:0060428)	20774, 0, 13, 0	0.0	1.0	1.0	13
regulation of mRNA splicing, via spliceosome(GO:0048024)	20774, 901, 102, 7	1.582	0.466499246915	0.74074158306	102
inorganic anion transmembrane transport(GO:0098661)	20774, 1536, 54, 3	0.751	0.919483487592	1.0	54
protein localization to phagophore assembly site(GO:0034497)	20774, 1021, 13, 1	1.565	0.550030712483	0.801202404199	13
regulation of heat generation(GO:0031650)	20774, 1638, 15, 3	2.537	0.224640887129	0.518339631106	15
regulation of protein binding(GO:0043393)	20774, 1814, 237, 34	1.643	0.0256304997072	0.136952863544	237
negative regulation of DNA binding(GO:0043392)	20774, 945, 50, 5	2.198	0.248643401343	0.546418555122	50
toll-like receptor 4 signaling pathway(GO:0034142)	20774, 55, 15, 1	25.181	0.107083947974	0.338758363725	15
regulation of toll-like receptor 4 signaling pathway(GO:0034143)	20774, 204, 20, 1	5.092	0.343701606997	0.641324833126	20
cellular response to glucose starvation(GO:0042149)	20774, 1944, 37, 5	1.444	0.517402037374	0.777900725805	37
regulation of defense response to virus by host(GO:0050691)	20774, 1161, 42, 10	4.26	0.000619614974654	0.00986410461322	42
negative regulation of ubiquitin-protein transferase activity(GO:0051444)	20774, 1107, 18, 1	1.043	0.699999505134	0.903787357743	18
regulation of meiotic cell cycle(GO:0051445)	20774, 475, 56, 4	3.124	0.159415189086	0.428952119869	56
positive regulation of meiotic cell cycle(GO:0051446)	20774, 1281, 27, 3	1.802	0.444189241869	0.725580230369	27
positive regulation of interleukin-13 production(GO:0032736)	20774, 422, 14, 2	7.032	0.0898713592152	0.305344518104	14
positive regulation of defense response to bacterium(GO:1900426)	20774, 36, 11, 1	52.46	0.0546021979751	0.220073211144	11
regulation of defense response to bacterium(GO:1900424)	20774, 646, 18, 3	5.36	0.0593433569127	0.233642993304	18
positive regulation of ubiquitin-protein transferase activity(GO:0051443)	20774, 4, 25, 1	207.74	0.0228388942399	0.127500951085	25
protein autoprocessing(GO:0016540)	20774, 1222, 15, 2	2.267	0.361350717125	0.656458544434	15
positive regulation of interleukin-1 beta production(GO:0032731)	20774, 935, 40, 9	4.999	0.000450231700467	0.00785626665932	40
cortical actin cytoskeleton organization(GO:0030866)	20774, 388, 38, 5	7.045	0.00412900997964	0.0389962053632	38
cortical cytoskeleton organization(GO:0030865)	20774, 731, 46, 8	4.942	0.00135237011211	0.0170190577307	46
negative regulation of protein localization to cell surface(GO:2000009)	20774, 204, 12, 1	8.486	0.21869488984	0.51122551921	12
positive regulation of protein catabolic process(GO:0045732)	20774, 731, 206, 17	2.345	0.0105631382554	0.0730821774647	206
regulation of nuclear cell cycle DNA replication(GO:0033262)	20774, 911, 12, 2	3.801	0.196111141974	0.483172378776	12
respiratory burst(GO:0045730)	20774, 1412, 13, 4	4.527	0.0309180289441	0.153243957444	13
regulation of actin filament organization(GO:0110053)	20774, 1397, 257, 34	1.967	0.00159052449416	0.0191184257379	257
positive regulation of interleukin-10 production(GO:0032733)	20774, 561, 33, 4	4.489	0.0525722081265	0.215170860432	33
positive regulation of lipid localization(GO:1905954)	20774, 72, 88, 2	6.557	0.172519173612	0.445965472913	88
response to fibroblast growth factor(GO:0071774)	20774, 545, 20, 3	5.718	0.0532644116161	0.217161509076	20
positive regulation of DNA repair(GO:0045739)	20774, 1941, 64, 12	2.007	0.0751493088034	0.272002137642	64
negative regulation of DNA repair(GO:0045738)	20774, 1965, 27, 6	2.349	0.125430061449	0.373855411709	27
regulation of cell cycle checkpoint(GO:1901976)	20774, 1409, 31, 5	2.378	0.174607071951	0.448998680477	31
response to BMP(GO:0071772)	20774, 356, 33, 1	1.768	0.665111157467	0.879024435598	33
nucleosome organization(GO:0034728)	20774, 1716, 131, 30	2.772	3.49043279173e-06	0.000140800509226	131
plasma membrane phospholipid scrambling(GO:0017121)	20774, 1240, 17, 1	0.985	0.698080032463	0.903688048551	17
negative regulation of RNA splicing(GO:0033119)	20774, 901, 29, 3	2.385	0.313094875987	0.610541421424	29
response to stilbenoid(GO:0035634)	20774, 0, 22, 0	0.0	1.0	1.0	22
response to platelet aggregation inhibitor(GO:0061478)	20774, 178, 66, 1	1.768	0.746530467472	0.930994805418	66
regulation of synapse structure or activity(GO:0050803)	20774, 1166, 11, 1	1.62	0.51117781934	0.77359996473	11
positive regulation of viral genome replication(GO:0045070)	20774, 1127, 33, 4	2.234	0.274796498867	0.574706210284	33
ion homeostasis(GO:0050801)	20774, 1276, 762, 52	1.111	0.745487067684	0.930994805418	762
DNA replication-dependent nucleosome organization(GO:0034723)	20774, 1716, 31, 10	3.905	0.000837624840146	0.0120456019308	31
regulation of synapse organization(GO:0050807)	20774, 126, 263, 3	1.881	0.644135356103	0.869564462579	263
regulation of interferon-alpha production(GO:0032647)	20774, 36, 28, 1	20.609	0.15316776888	0.41979104417	28
negative regulation of synaptic transmission(GO:0050805)	20774, 1253, 67, 5	1.237	0.700688199982	0.903787357743	67
tube formation(GO:0035148)	20774, 1352, 150, 12	1.229	0.672203167563	0.885559159523	150
chromosome condensation(GO:0030261)	20774, 1960, 37, 8	2.292	0.0845514532476	0.293770012743	37
regulation of odontogenesis of dentin-containing tooth(GO:0042487)	20774, 356, 17, 1	3.433	0.416329405108	0.707002486019	17
regulation of cell development(GO:0060284)	20774, 126, 1069, 14	2.159	0.0616217047187	0.238438195881	1069
cGMP metabolic process(GO:0046068)	20774, 423, 18, 1	2.728	0.472344810363	0.745477883729	18
cytoskeleton-dependent intracellular transport(GO:0030705)	20774, 1847, 155, 28	2.032	0.00251804347323	0.0269952408391	155
regulation of GTPase activity(GO:0043087)	20774, 1486, 294, 31	1.474	0.139308607375	0.399945097169	294
negative regulation of catalytic activity(GO:0043086)	20774, 146, 664, 13	2.786	0.0113413893618	0.0767923376417	664
positive regulation of catalytic activity(GO:0043085)	20774, 749, 1044, 60	1.594	0.00438855660585	0.0404052793885	1044
regulation of gene expression by genetic imprinting(GO:0006349)	20774, 1584, 21, 1	0.625	0.825263663331	0.986122556593	21
semaphorin-plexin signaling pathway involved in neuron projection guidance(GO:1902285)	20774, 567, 13, 1	2.818	0.427843653272	0.713419118079	13
cellular hormone metabolic process(GO:0034754)	20774, 687, 85, 1	0.356	0.988996376049	1.0	85
regulation of NLRP3 inflammasome complex assembly(GO:1900225)	20774, 665, 13, 3	7.209	0.0257468098947	0.137239434601	13
endocardial cushion development(GO:0003197)	20774, 0, 14, 0	0.0	1.0	1.0	14
regulation of cellular extravasation(GO:0002691)	20774, 73, 29, 1	9.813	0.254232179524	0.552337211309	29
positive regulation of oligodendrocyte differentiation(GO:0048714)	20774, 1102, 25, 1	0.754	0.825359719636	0.986122556593	25
membrane lipid catabolic process(GO:0046466)	20774, 0, 31, 0	0.0	1.0	1.0	31
membrane lipid biosynthetic process(GO:0046467)	20774, 1428, 106, 12	1.647	0.254994704821	0.553476878681	106
acylglycerol catabolic process(GO:0046464)	20774, 0, 24, 0	0.0	1.0	1.0	24
alpha-amino acid metabolic process(GO:1901605)	20774, 61, 186, 1	1.831	0.828064629104	0.988609890779	186
